Session_ID,Session_Date,Session_Time,Station_ID,Station_Location,Vehicle_Type,Connector_Type,Battery_Start_Percent,Battery_End_Percent,Charging_Duration_Min,Energy_Consumed_kWh,Charging_Status,Failure_Reason,Station_Status,Payment_Status,Charging_Cost
SES-10190,2025-01-14,17:22:13,STN-KOL-01,Kolkata,Hatchback,CHAdeMO,90,100,112,3.79,Completed,None,Charging,Paid,59.15
SES-10191,2025-01-14,18:48:58,STN-MUM-01,Mumbai,Hatchback,CHAdeMO,31,87,83,24.58,Completed,None,Charging,Paid,399.16
SES-10192,2025-01-14,21:22:09,STN-BLR-02,Bengaluru,SUV,CCS,21,60,57,31.20,Completed,None,Charging,Paid,531.66
SES-10193,2025-01-14,17:46:04,STN-HYD-02,Hyderabad,Hatchback,CHAdeMO,42,58,32,6.73,Completed,None,Available,Paid,120.79
SES-10194,2025-01-14,09:22:29,STN-BLR-02,Bengaluru,SUV,Type 2,18,93,99,58.89,Completed,None,Available,Paid,"1,018.67"
SES-10195,2025-01-14,19:33:44,STN-DEL-01,Delhi,Hatchback,Type 2,18,23,96,1.92,Cancelled,None,Available,Refunded,0.00
SES-10196,2025-01-14,16:46:24,STN-HYD-01,Hyderabad,Crossover,CCS,16,18,102,0.68,Cancelled,None,Maintenance,Refunded,0.00
SES-10197,2025-01-14,19:41:56,STN-DEL-02,Delhi,Sedan,CCS,73,85,17,5.96,Completed,None,Available,Paid,100.88
SES-10198,2025-01-14,18:29:54,STN-DEL-02,Delhi,Sedan,CHAdeMO,72,100,92,15.38,Completed,None,Charging,Paid,259.83
SES-10199,2025-01-14,19:24:13,STN-MUM-01,Mumbai,Sedan,CCS,59,88,38,14.90,Completed,None,Available,Paid,231.22
SES-10200,2025-01-14,07:47:33,STN-BLR-01,Bengaluru,Sedan,CCS,67,100,52,16.78,Completed,None,Available,Paid,261.49
SES-10201,2025-01-14,06:10:10,STN-VSKP-01,Visakhapatnam,Sedan,CCS,33,68,62,18.38,Completed,None,Charging,Paid,291.68
SES-10202,2025-01-14,19:21:44,STN-KOL-01,Kolkata,Hatchback,CHAdeMO,49,62,15,5.54,Completed,None,Available,Paid,94.69
SES-10203,2025-01-14,09:16:01,STN-CBE-01,Coimbatore,SUV,CCS,8,95,102,74.65,Completed,None,Available,Paid,"1,351.88"
SES-10204,2025-01-14,21:41:17,STN-DEL-02,Delhi,SUV,CHAdeMO,20,44,33,20.06,Completed,None,Charging,Paid,368.34
SES-10205,2025-01-15,04:10:15,STN-HYD-01,Hyderabad,SUV,CCS,70,100,83,24.34,Completed,None,Available,Paid,406.24
SES-10206,2025-01-15,16:17:34,STN-PUN-01,Pune,Sedan,CCS,27,43,23,9.09,Completed,None,Available,Paid,156.15
SES-10207,2025-01-15,02:25:15,STN-CHE-01,Chennai,SUV,CCS,72,73,61,0.40,Failed,Network Error,Maintenance,Failed,0.00
SES-10208,2025-01-15,01:43:42,STN-PUN-01,Pune,SUV,Type 2,24,77,79,43.26,Completed,None,Available,Paid,771.62
SES-10209,2025-01-15,09:47:41,STN-BLR-02,Bengaluru,Sedan,CCS,21,32,13,6.23,Completed,None,Available,Paid,104.48
SES-10210,2025-01-15,16:12:03,STN-MUM-02,Mumbai,Crossover,CCS,56,100,67,31.39,Completed,None,Available,Paid,490.12
SES-10211,2025-01-15,22:01:25,STN-DEL-01,Delhi,SUV,CCS,10,68,88,48.03,Completed,None,Charging,Paid,764.02
SES-10212,2025-01-15,09:26:14,STN-MUM-02,Mumbai,Crossover,CCS,86,100,46,8.84,Completed,None,Available,Paid,159.17
SES-10213,2025-01-15,09:06:46,STN-HYD-01,Hyderabad,Sedan,Type 2,88,100,57,5.97,Completed,None,Charging,Paid,104.09
SES-10214,2025-01-15,15:39:59,STN-MUM-02,Mumbai,Hatchback,CCS,43,73,48,11.70,Completed,None,Charging,Paid,204.72
SES-10215,2025-01-16,12:42:16,STN-PUN-01,Pune,SUV,CCS,38,89,101,40.61,Completed,None,Charging,Paid,673.73
SES-10216,2025-01-16,08:16:55,STN-CBE-01,Coimbatore,Hatchback,CCS,58,100,75,17.69,Completed,None,Available,Paid,267.96
SES-10217,2025-01-16,08:07:04,STN-BLR-01,Bengaluru,SUV,CCS,86,100,22,11.48,Completed,None,Charging,Paid,192.12
SES-10218,2025-01-16,06:35:27,STN-VSKP-01,Visakhapatnam,Crossover,CHAdeMO,69,71,75,0.80,Failed,Network Error,Maintenance,Failed,0.00
SES-10219,2025-01-16,04:46:11,STN-VSKP-01,Visakhapatnam,SUV,CCS,33,76,69,35.58,Completed,None,Available,Paid,573.89
SES-10220,2025-01-16,09:22:15,STN-HYD-01,Hyderabad,Hatchback,CCS,45,77,50,12.18,Completed,None,Charging,Paid,195.84
SES-10221,2025-01-16,10:06:44,STN-CHE-01,Chennai,Hatchback,CCS,67,93,41,10.27,Completed,None,Available,Paid,181.09
SES-10222,2025-01-16,20:36:28,STN-VIJ-01,Vijayawada,Hatchback,Type 2,36,67,61,11.31,Completed,None,Charging,Paid,204.83
SES-10223,2025-01-16,10:35:46,STN-MUM-01,Mumbai,SUV,Type 2,70,79,14,8.13,Completed,None,Available,Paid,140.55
SES-10224,2025-01-16,15:18:12,STN-HYD-01,Hyderabad,Sedan,CCS,49,100,76,25.41,Completed,None,Available,Paid,430.66
SES-10225,2025-01-16,16:36:26,STN-HYD-02,Hyderabad,Hatchback,Type 2,21,28,75,2.56,Cancelled,None,Available,Refunded,0.00
SES-10226,2025-01-17,21:28:19,STN-CHE-01,Chennai,SUV,Type 2,47,100,87,42.14,Completed,None,Available,Paid,648.58
SES-10227,2025-01-17,18:35:01,STN-HYD-01,Hyderabad,SUV,CCS,70,100,113,23.33,Completed,None,Charging,Paid,358.47
SES-10228,2025-01-17,12:15:17,STN-HYD-02,Hyderabad,Sedan,CCS,72,100,61,14.40,Completed,None,Available,Paid,261.28
SES-10229,2025-01-17,05:35:29,STN-CHE-01,Chennai,SUV,CCS,38,100,117,53.36,Completed,None,Available,Paid,960.14
SES-10230,2025-01-17,11:22:33,STN-BLR-02,Bengaluru,Hatchback,Type 2,5,48,58,18.69,Completed,None,Available,Paid,313.83
SES-10231,2025-01-17,08:53:28,STN-DEL-02,Delhi,SUV,CHAdeMO,27,27,38,0.00,Failed,Network Error,Maintenance,Failed,0.00
SES-10232,2025-01-17,10:51:51,STN-DEL-01,Delhi,SUV,CCS,10,36,47,20.87,Completed,None,Charging,Paid,362.31
SES-10233,2025-01-17,09:08:38,STN-DEL-02,Delhi,Sedan,Type 2,20,66,79,24.50,Completed,None,Available,Paid,380.82
SES-10234,2025-01-17,06:37:05,STN-PUN-01,Pune,Sedan,CCS,6,77,107,38.87,Completed,None,Available,Paid,597.54
SES-10235,2025-01-17,20:14:56,STN-VIJ-01,Vijayawada,Hatchback,Type 2,80,81,17,0.40,Failed,Network Error,Maintenance,Paid,6.51
SES-10236,2025-01-17,07:31:03,STN-MUM-01,Mumbai,Sedan,Type 2,31,74,68,23.42,Completed,None,Available,Paid,402.10
SES-10237,2025-01-17,06:04:19,STN-DEL-02,Delhi,SUV,Type 2,23,57,64,30.55,Completed,None,Charging,Paid,510.61
SES-10238,2025-01-17,17:10:36,STN-KOL-01,Kolkata,SUV,CCS,32,100,119,52.64,Completed,None,Charging,Paid,883.90
SES-10239,2025-01-17,06:03:28,STN-HYD-01,Hyderabad,Crossover,CCS,39,47,11,5.82,Completed,None,Available,Paid,103.52
SES-10240,2025-01-17,23:12:41,STN-KOL-01,Kolkata,Sedan,Type 2,72,92,35,11.35,Completed,None,Available,Paid,177.02
SES-10241,2025-01-17,13:30:06,STN-BLR-02,Bengaluru,Sedan,CCS,53,60,72,2.59,Cancelled,None,Available,Refunded,0.00
SES-10242,2025-01-17,07:41:29,STN-MUM-02,Mumbai,SUV,CCS,11,33,26,17.52,Completed,None,Available,Paid,292.21
SES-10243,2025-01-17,10:34:56,STN-PUN-01,Pune,SUV,CCS,41,99,68,45.36,Completed,None,Charging,Paid,734.34
SES-10244,2025-01-18,15:30:18,STN-DEL-02,Delhi,Sedan,CCS,29,100,97,38.18,Completed,None,Charging,Paid,581.55
SES-10245,2025-01-18,23:31:01,STN-BLR-01,Bengaluru,Hatchback,Type 2,45,100,104,22.84,Completed,None,Charging,Paid,345.17
SES-10246,2025-01-18,13:09:01,STN-CBE-01,Coimbatore,SUV,CCS,85,97,25,11.20,Completed,None,Charging,Paid,181.11
SES-10247,2025-01-18,17:23:16,STN-MUM-01,Mumbai,Sedan,CCS,66,100,67,18.06,Completed,None,Available,Paid,318.20
SES-10248,2025-01-18,15:15:45,STN-MUM-02,Mumbai,Sedan,CCS,45,100,73,31.14,Completed,None,Charging,Paid,547.59
SES-10249,2025-01-18,02:30:42,STN-VSKP-01,Visakhapatnam,Hatchback,Type 2,18,55,59,14.16,Completed,None,Charging,Paid,259.94
SES-10250,2025-01-19,09:10:54,STN-DEL-01,Delhi,Sedan,CHAdeMO,58,100,94,20.86,Completed,None,Charging,Paid,375.22
SES-10251,2025-01-19,06:06:25,STN-VIJ-01,Vijayawada,Sedan,CCS,6,100,111,52.63,Completed,None,Available,Paid,829.19
SES-10252,2025-01-19,15:11:30,STN-HYD-01,Hyderabad,Sedan,Type 2,83,100,35,8.55,Completed,None,Charging,Paid,151.29
SES-10253,2025-01-19,14:10:27,STN-BLR-02,Bengaluru,SUV,CCS,52,66,26,11.58,Completed,None,Available,Paid,181.74
SES-10254,2025-01-19,08:46:27,STN-CHE-01,Chennai,Hatchback,CCS,55,85,55,12.27,Completed,None,Charging,Paid,214.24
SES-10255,2025-01-19,19:06:01,STN-VSKP-01,Visakhapatnam,Sedan,Type 2,59,100,115,24.27,Completed,None,Charging,Paid,397.08
SES-10256,2025-01-19,17:03:43,STN-DEL-02,Delhi,Sedan,CCS,16,18,77,0.69,Cancelled,None,Available,Refunded,0.00
SES-10257,2025-01-19,05:10:39,STN-BLR-01,Bengaluru,Sedan,CCS,87,100,59,7.15,Completed,None,Charging,Paid,130.43
SES-10258,2025-01-19,06:10:44,STN-VSKP-01,Visakhapatnam,SUV,Type 2,73,100,52,22.08,Completed,None,Charging,Paid,365.03
SES-10259,2025-01-19,07:02:41,STN-MUM-01,Mumbai,Sedan,CHAdeMO,5,13,57,2.77,Cancelled,None,Maintenance,Refunded,0.00
SES-10260,2025-01-19,20:53:01,STN-DEL-01,Delhi,Hatchback,Type 2,63,66,77,1.20,Failed,Payment Failure,Maintenance,Failed,0.00
SES-10261,2025-01-19,18:01:59,STN-DEL-02,Delhi,Sedan,Type 2,77,79,28,0.77,Cancelled,None,Available,Refunded,0.00
SES-10262,2025-01-19,00:19:37,STN-DEL-01,Delhi,Sedan,CCS,38,40,111,0.80,Failed,Network Error,Offline,Paid,14.78
SES-10263,2025-01-19,07:31:09,STN-MUM-02,Mumbai,Sedan,CCS,50,56,34,2.05,Cancelled,None,Maintenance,Refunded,0.00
SES-10264,2025-01-20,18:39:32,STN-CBE-01,Coimbatore,Hatchback,Type 2,63,66,81,1.13,Cancelled,None,Maintenance,Refunded,0.00
SES-10265,2025-01-20,17:40:53,STN-KOL-01,Kolkata,Hatchback,CCS,70,92,27,9.58,Completed,None,Available,Paid,170.30
SES-10266,2025-01-20,08:36:53,STN-MUM-02,Mumbai,Crossover,Type 2,23,74,60,32.83,Completed,None,Available,Paid,575.25
SES-10267,2025-01-20,07:21:56,STN-PUN-01,Pune,Sedan,CCS,32,47,27,8.34,Completed,None,Charging,Paid,132.94
SES-10268,2025-01-20,19:42:26,STN-DEL-02,Delhi,Sedan,CCS,44,99,67,30.73,Completed,None,Charging,Paid,465.30
SES-10269,2025-01-20,18:33:31,STN-CBE-01,Coimbatore,SUV,CCS,61,100,73,30.83,Completed,None,Available,Paid,500.75
SES-10270,2025-01-20,14:01:11,STN-BLR-02,Bengaluru,SUV,Type 2,55,100,80,41.41,Completed,None,Available,Paid,629.81
SES-10271,2025-01-20,10:11:25,STN-CBE-01,Coimbatore,SUV,CCS,26,59,66,29.66,Completed,None,Available,Paid,495.57
SES-10272,2025-01-20,01:31:56,STN-MUM-01,Mumbai,Sedan,Type 2,72,88,26,8.68,Completed,None,Available,Paid,132.74
SES-10273,2025-01-20,08:19:38,STN-CHE-01,Chennai,Sedan,Type 2,12,50,68,22.07,Completed,None,Available,Paid,338.61
SES-10274,2025-01-20,17:00:50,STN-CHE-01,Chennai,Sedan,CHAdeMO,64,100,76,17.96,Completed,None,Available,Paid,289.76
SES-10275,2025-01-20,16:23:53,STN-VSKP-01,Visakhapatnam,Hatchback,CCS,69,100,95,13.25,Completed,None,Available,Paid,204.50
SES-10276,2025-01-20,09:30:56,STN-HYD-01,Hyderabad,SUV,CCS,40,59,24,17.65,Completed,None,Available,Paid,290.30
SES-10277,2025-01-20,22:28:14,STN-HYD-01,Hyderabad,Hatchback,CHAdeMO,75,100,104,9.12,Completed,None,Charging,Paid,146.02
SES-10278,2025-01-20,20:27:19,STN-MUM-01,Mumbai,Sedan,CCS,33,100,109,34.33,Completed,None,Charging,Paid,604.02
SES-10279,2025-01-20,16:23:20,STN-VIJ-01,Vijayawada,Hatchback,CCS,69,70,35,0.50,Cancelled,None,Maintenance,Refunded,0.00
SES-10280,2025-01-21,05:13:36,STN-DEL-02,Delhi,SUV,CCS,60,91,57,25.90,Completed,None,Charging,Paid,441.21
SES-10281,2025-01-21,17:13:33,STN-VSKP-01,Visakhapatnam,Sedan,CCS,86,100,23,8.44,Completed,None,Available,Paid,135.06
SES-10282,2025-01-21,21:11:21,STN-DEL-02,Delhi,Crossover,CCS,8,9,90,0.40,Failed,Network Error,Maintenance,Paid,6.34
SES-10283,2025-01-21,07:35:44,STN-MUM-02,Mumbai,SUV,Type 2,88,100,18,9.29,Completed,None,Charging,Paid,150.18
SES-10284,2025-01-21,09:13:15,STN-CBE-01,Coimbatore,SUV,Type 2,76,79,16,1.20,Failed,Payment Failure,Maintenance,Failed,0.00
SES-10285,2025-01-21,23:55:24,STN-BLR-01,Bengaluru,Hatchback,CCS,54,100,119,19.89,Completed,None,Available,Paid,356.74
SES-10286,2025-01-21,09:44:35,STN-CBE-01,Coimbatore,SUV,Type 2,43,100,100,46.89,Completed,None,Available,Paid,752.69
SES-10287,2025-01-21,17:37:02,STN-HYD-01,Hyderabad,Hatchback,CCS,39,100,101,23.05,Completed,None,Available,Paid,367.90
SES-10288,2025-01-21,08:44:58,STN-VIJ-01,Vijayawada,Hatchback,CCS,29,77,64,17.45,Completed,None,Charging,Paid,295.11
SES-10289,2025-01-21,06:04:03,STN-BLR-01,Bengaluru,SUV,CHAdeMO,82,94,21,10.63,Completed,None,Available,Paid,162.31
SES-10290,2025-01-21,09:50:13,STN-DEL-02,Delhi,Hatchback,CCS,48,68,26,7.63,Completed,None,Charging,Paid,134.85
SES-10291,2025-01-21,13:13:05,STN-HYD-01,Hyderabad,Hatchback,Type 2,51,99,82,18.97,Completed,None,Available,Paid,298.96
SES-10292,2025-01-21,18:16:44,STN-CHE-01,Chennai,Sedan,Type 2,44,100,117,30.19,Completed,None,Available,Paid,480.78
SES-10293,2025-01-21,19:06:45,STN-DEL-01,Delhi,Sedan,Type 2,35,100,117,35.55,Completed,None,Charging,Paid,656.07
SES-10294,2025-01-21,07:43:16,STN-HYD-01,Hyderabad,Sedan,CCS,73,83,17,5.70,Completed,None,Available,Paid,86.10
SES-10295,2025-01-21,19:46:43,STN-DEL-02,Delhi,SUV,CCS,85,100,100,12.57,Completed,None,Charging,Paid,209.05
SES-10296,2025-01-22,17:44:26,STN-CBE-01,Coimbatore,Hatchback,CCS,78,100,51,8.40,Completed,None,Available,Paid,151.26
SES-10297,2025-01-22,12:39:58,STN-DEL-02,Delhi,SUV,CCS,47,92,85,36.06,Completed,None,Available,Paid,549.98
SES-10298,2025-01-22,09:42:32,STN-DEL-01,Delhi,Sedan,CCS,59,86,46,14.37,Completed,None,Charging,Paid,254.42
SES-10299,2025-01-22,01:34:16,STN-BLR-01,Bengaluru,SUV,Type 2,20,41,29,16.37,Completed,None,Charging,Paid,275.13
SES-10300,2025-01-22,16:45:53,STN-MUM-01,Mumbai,Hatchback,CCS,72,79,10,2.80,Completed,None,Available,Paid,46.90
SES-10301,2025-01-22,06:31:39,STN-DEL-01,Delhi,Sedan,Type 2,73,87,18,7.59,Completed,None,Available,Paid,130.11
SES-10302,2025-01-22,20:19:34,STN-VIJ-01,Vijayawada,Hatchback,CCS,46,47,120,0.40,Failed,Connector Error,Offline,Failed,0.00
SES-10303,2025-01-22,20:28:05,STN-CHE-01,Chennai,Hatchback,Type 2,45,66,33,8.31,Completed,None,Charging,Paid,143.82
SES-10304,2025-01-22,19:30:21,STN-KOL-01,Kolkata,Sedan,CHAdeMO,54,54,43,0.00,Failed,Network Error,Offline,Paid,0.00
SES-10305,2025-01-22,17:04:59,STN-CBE-01,Coimbatore,Sedan,CHAdeMO,88,100,45,6.22,Completed,None,Available,Paid,112.00
SES-10306,2025-01-22,08:07:54,STN-DEL-02,Delhi,SUV,CCS,10,16,13,4.87,Completed,None,Available,Paid,77.16
SES-10307,2025-01-22,14:43:22,STN-BLR-02,Bengaluru,Hatchback,Type 2,79,100,38,7.90,Completed,None,Charging,Paid,119.72
SES-10308,2025-01-22,06:38:46,STN-CHE-01,Chennai,Hatchback,CCS,57,100,96,18.92,Completed,None,Charging,Paid,291.21
SES-10309,2025-01-22,22:10:28,STN-BLR-01,Bengaluru,SUV,CCS,21,100,108,62.46,Completed,None,Charging,Paid,937.14
SES-10310,2025-01-22,06:15:34,STN-DEL-01,Delhi,SUV,Type 2,61,78,25,14.37,Completed,None,Charging,Paid,219.61
SES-10311,2025-01-23,20:02:00,STN-DEL-02,Delhi,Sedan,CHAdeMO,71,82,17,5.59,Completed,None,Available,Paid,87.36
SES-10312,2025-01-23,09:52:46,STN-VSKP-01,Visakhapatnam,Hatchback,CHAdeMO,20,100,100,31.84,Completed,None,Available,Paid,556.39
SES-10313,2025-01-23,09:01:28,STN-DEL-02,Delhi,Sedan,CCS,56,89,48,17.57,Completed,None,Available,Paid,267.10
SES-10314,2025-01-23,20:07:28,STN-DEL-01,Delhi,Hatchback,Type 2,38,39,67,0.40,Failed,Charging Interrupted,Offline,Failed,0.00
SES-10315,2025-01-23,18:32:02,STN-MUM-01,Mumbai,Sedan,Type 2,88,100,21,6.87,Completed,None,Available,Paid,126.53
SES-10316,2025-01-23,18:04:26,STN-KOL-01,Kolkata,Sedan,CCS,85,100,53,8.94,Completed,None,Charging,Paid,140.29
SES-10317,2025-01-23,07:19:44,STN-DEL-01,Delhi,Sedan,Type 2,24,28,13,1.56,Cancelled,None,Maintenance,Refunded,0.00
SES-10318,2025-01-23,08:38:03,STN-CBE-01,Coimbatore,Sedan,CCS,84,100,120,8.69,Completed,None,Charging,Paid,137.93
SES-10319,2025-01-23,12:18:37,STN-HYD-01,Hyderabad,SUV,CCS,60,83,34,18.57,Completed,None,Available,Paid,291.25
SES-10320,2025-01-23,06:42:12,STN-HYD-02,Hyderabad,Sedan,Type 2,55,100,79,25.74,Completed,None,Available,Paid,470.99
SES-10321,2025-01-23,18:56:21,STN-VSKP-01,Visakhapatnam,Crossover,CCS,57,100,76,27.22,Completed,None,Available,Paid,425.46
SES-10322,2025-01-24,09:46:52,STN-MUM-01,Mumbai,SUV,CCS,53,54,48,0.50,Cancelled,None,Maintenance,Refunded,0.00
SES-10323,2025-01-24,19:42:18,STN-HYD-02,Hyderabad,SUV,CCS,8,33,33,23.26,Completed,None,Available,Paid,374.47
SES-10324,2025-01-24,08:07:41,STN-BLR-01,Bengaluru,SUV,Type 2,22,84,94,54.04,Completed,None,Available,Paid,814.14
SES-10325,2025-01-24,15:50:25,STN-MUM-02,Mumbai,SUV,CCS,40,51,15,9.36,Completed,None,Charging,Paid,153.46
SES-10326,2025-01-24,09:12:27,STN-CHE-01,Chennai,Sedan,CCS,39,100,106,31.11,Completed,None,Available,Paid,506.08
SES-10327,2025-01-24,18:55:18,STN-CBE-01,Coimbatore,Crossover,Type 2,34,85,81,38.44,Completed,None,Available,Paid,595.02
SES-10328,2025-01-24,19:50:11,STN-PUN-01,Pune,SUV,CCS,67,100,42,27.80,Completed,None,Available,Paid,423.70
SES-10329,2025-01-24,14:54:13,STN-DEL-01,Delhi,Sedan,Type 2,86,100,57,7.51,Completed,None,Charging,Paid,122.31
SES-10330,2025-01-25,04:41:26,STN-CHE-01,Chennai,SUV,CCS,25,85,76,55.75,Completed,None,Charging,Paid,890.19
SES-10331,2025-01-25,21:33:42,STN-PUN-01,Pune,SUV,CCS,56,65,11,7.35,Completed,None,Charging,Paid,126.79
SES-10332,2025-01-25,09:05:45,STN-VSKP-01,Visakhapatnam,Sedan,CCS,73,99,47,12.97,Completed,None,Available,Paid,239.41
SES-10333,2025-01-25,17:48:41,STN-BLR-01,Bengaluru,Crossover,CCS,45,80,49,25.34,Completed,None,Available,Paid,425.06
SES-10334,2025-01-25,07:34:39,STN-BLR-01,Bengaluru,Sedan,CHAdeMO,58,100,65,22.33,Completed,None,Charging,Paid,372.85
SES-10335,2025-01-25,16:51:53,STN-MUM-02,Mumbai,SUV,CCS,34,94,112,50.92,Completed,None,Available,Paid,833.49
SES-10336,2025-01-25,20:06:10,STN-MUM-01,Mumbai,Crossover,Type 2,60,100,112,28.97,Completed,None,Charging,Paid,481.97
SES-10337,2025-01-25,20:03:24,STN-CHE-01,Chennai,Sedan,CCS,83,100,97,9.08,Completed,None,Available,Paid,152.35
SES-10338,2025-01-25,18:37:45,STN-CBE-01,Coimbatore,Sedan,Type 2,45,71,30,13.90,Completed,None,Available,Paid,245.22
SES-10339,2025-01-25,10:50:52,STN-CHE-01,Chennai,Sedan,CHAdeMO,18,70,91,26.47,Completed,None,Available,Paid,397.56
SES-10340,2025-01-25,15:52:23,STN-CBE-01,Coimbatore,Sedan,CCS,25,55,44,16.61,Completed,None,Available,Paid,259.51
SES-10341,2025-01-25,21:12:24,STN-DEL-01,Delhi,Sedan,Type 2,29,78,84,28.46,Completed,None,Available,Paid,487.93
SES-10342,2025-01-25,19:53:56,STN-BLR-01,Bengaluru,Hatchback,CHAdeMO,54,100,84,20.23,Completed,None,Available,Paid,365.99
SES-10343,2025-01-25,22:03:10,STN-PUN-01,Pune,Hatchback,Type 2,57,100,76,15.98,Completed,None,Charging,Paid,275.40
SES-10344,2025-01-25,21:06:45,STN-BLR-02,Bengaluru,Hatchback,CCS,52,100,69,20.61,Completed,None,Charging,Paid,326.58
SES-10345,2025-01-25,09:27:53,STN-MUM-02,Mumbai,SUV,CCS,74,94,32,15.99,Completed,None,Available,Paid,253.17
SES-10346,2025-01-25,16:44:22,STN-MUM-01,Mumbai,Hatchback,CCS,52,55,74,1.20,Failed,Network Error,Maintenance,Paid,18.88
SES-10347,2025-01-25,09:42:46,STN-DEL-02,Delhi,SUV,Type 2,8,63,72,47.51,Completed,None,Available,Paid,842.18
SES-10348,2025-01-25,10:24:53,STN-BLR-02,Bengaluru,Sedan,Type 2,28,50,32,11.12,Completed,None,Charging,Paid,192.82
SES-10349,2025-01-25,14:32:35,STN-VIJ-01,Vijayawada,SUV,CHAdeMO,35,100,95,54.20,Completed,None,Charging,Paid,902.89
SES-10350,2025-01-26,07:34:29,STN-VSKP-01,Visakhapatnam,Sedan,CCS,87,100,51,7.31,Completed,None,Available,Paid,111.32
SES-10351,2025-01-26,15:02:15,STN-HYD-01,Hyderabad,Crossover,CCS,79,100,103,14.04,Completed,None,Charging,Paid,220.19
SES-10352,2025-01-26,07:51:28,STN-HYD-02,Hyderabad,SUV,CCS,33,92,73,46.38,Completed,None,Charging,Paid,851.77
SES-10353,2025-01-26,20:45:55,STN-MUM-02,Mumbai,Hatchback,CCS,9,73,75,26.14,Completed,None,Available,Paid,396.85
SES-10354,2025-01-26,23:37:41,STN-PUN-01,Pune,Hatchback,CCS,86,100,90,5.85,Completed,None,Charging,Paid,98.47
SES-10355,2025-01-26,17:52:53,STN-VSKP-01,Visakhapatnam,Hatchback,CCS,71,98,50,10.07,Completed,None,Charging,Paid,155.41
SES-10356,2025-01-26,17:37:22,STN-KOL-01,Kolkata,Sedan,Type 2,79,97,29,10.62,Completed,None,Available,Paid,196.34
SES-10357,2025-01-26,12:06:21,STN-BLR-02,Bengaluru,SUV,CCS,89,100,18,8.60,Completed,None,Available,Paid,133.08
SES-10358,2025-01-26,07:48:40,STN-PUN-01,Pune,Hatchback,CCS,87,100,66,4.86,Completed,None,Available,Paid,83.35
SES-10359,2025-01-26,07:56:06,STN-KOL-01,Kolkata,Sedan,CHAdeMO,57,100,84,21.53,Completed,None,Charging,Paid,363.74
SES-10360,2025-01-26,15:49:37,STN-DEL-01,Delhi,Crossover,CHAdeMO,68,83,26,10.04,Completed,None,Charging,Paid,175.85
SES-10361,2025-01-27,20:32:00,STN-MUM-02,Mumbai,SUV,CCS,39,100,87,47.64,Completed,None,Charging,Paid,842.97
SES-10362,2025-01-27,07:59:33,STN-BLR-01,Bengaluru,Sedan,CHAdeMO,16,94,91,40.06,Completed,None,Charging,Paid,735.92
SES-10363,2025-01-27,03:03:42,STN-MUM-01,Mumbai,SUV,CCS,51,64,27,11.57,Completed,None,Available,Paid,208.88
SES-10364,2025-01-27,18:03:00,STN-PUN-01,Pune,Hatchback,CCS,59,100,117,16.00,Completed,None,Available,Paid,290.30
SES-10365,2025-01-27,04:49:08,STN-CHE-01,Chennai,SUV,Type 2,73,100,72,21.96,Completed,None,Charging,Paid,393.70
SES-10366,2025-01-27,06:07:23,STN-VIJ-01,Vijayawada,SUV,Type 2,87,100,81,10.45,Completed,None,Charging,Paid,184.17
SES-10367,2025-01-27,19:49:51,STN-BLR-02,Bengaluru,SUV,Type 2,42,100,102,49.98,Completed,None,Charging,Paid,879.54
SES-10368,2025-01-27,06:26:31,STN-CHE-01,Chennai,SUV,Type 2,33,89,81,48.79,Completed,None,Charging,Paid,771.52
SES-10369,2025-01-27,20:17:27,STN-PUN-01,Pune,Sedan,CCS,16,42,35,15.49,Completed,None,Available,Paid,243.87
SES-10370,2025-01-28,09:15:34,STN-BLR-02,Bengaluru,Sedan,Type 2,23,86,101,33.14,Completed,None,Available,Paid,599.82
SES-10371,2025-01-28,07:58:30,STN-BLR-01,Bengaluru,Sedan,CCS,13,61,81,28.32,Completed,None,Charging,Paid,446.50
SES-10372,2025-01-28,17:16:38,STN-HYD-02,Hyderabad,Sedan,CCS,86,100,93,8.07,Completed,None,Available,Paid,125.14
SES-10373,2025-01-28,21:25:47,STN-HYD-02,Hyderabad,Sedan,CCS,33,35,120,0.71,Cancelled,None,Available,Refunded,0.00
SES-10374,2025-01-28,16:03:29,STN-DEL-01,Delhi,SUV,CCS,7,57,81,42.26,Completed,None,Available,Paid,753.05
SES-10375,2025-01-28,06:10:01,STN-HYD-01,Hyderabad,SUV,Type 2,34,100,87,51.93,Completed,None,Charging,Paid,953.12
SES-10376,2025-01-28,17:29:35,STN-HYD-02,Hyderabad,Sedan,Type 2,62,75,22,7.36,Completed,None,Charging,Paid,113.30
SES-10377,2025-01-28,19:52:06,STN-HYD-01,Hyderabad,Sedan,Type 2,57,60,113,1.20,Failed,Station Offline,Maintenance,Failed,0.00
SES-10378,2025-01-28,18:57:25,STN-BLR-02,Bengaluru,Sedan,CCS,8,22,26,7.36,Completed,None,Charging,Paid,121.14
SES-10379,2025-01-28,22:44:05,STN-HYD-02,Hyderabad,SUV,Type 2,61,89,35,24.45,Completed,None,Charging,Paid,408.38
SES-10380,2025-01-28,18:07:23,STN-CBE-01,Coimbatore,Sedan,Type 2,58,58,15,0.00,Failed,Station Offline,Offline,Failed,0.00
SES-10381,2025-01-28,12:36:17,STN-PUN-01,Pune,SUV,CHAdeMO,32,96,90,52.93,Completed,None,Available,Paid,915.60
